CRISIS_OFFER_THEY_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
CRISIS_OFFER_THEY_DECLINE_2;Держава $RECIPIENT$ отказалась вступить в переговоры в течение нынешнего кризиса.;;$RECIPIENT$ hat den Beitritt zu Gesprдchen ьber den aktuellen Konflikt abgelehnt.;;;;;;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_3;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_4;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_THEY_DECLINE_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_THEY_DECLINE_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
CRISIS_OFFER_THEY_DECLINE_LOG;Держава $RECIPIENT$ отказалась присоединиться к нынешнему кризису.;;$RECIPIENT$ hat es abgelehnt, sich dem aktuellen Konflikt anzuschlieЯen.;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_SETUP;Если кто-то покидает сторону в кризисе;;Wenn es jemand ablehnt, die in einem Konflikt befindliche Seite zu wдhlen;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
CRISIS_OFFER_OTHER_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
CRISIS_OFFER_OTHER_DECLINE_2;Вроде бы напряжение перестало нарастать.;;Die Dinge scheinen noch nicht auЯer Kontrolle zu sein.;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_3;Кажется, что держава $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_4;отказалась присоединиться к нынешнему кризису;;es abgelehnt hat, sich dem aktuellen Konflikt;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_5;на стороне державы $ACTOR$;;auf der Seite von $ACTOR$ anzuschlieЯen;;;;;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_OTHER_DECLINE_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
CRISIS_OFFER_OTHER_DECLINE_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
CRISIS_OFFER_OTHER_DECLINE_LOG;Держава $RECIPIENT$ отказалась учавствовать в нынешнем кризисе.;;$RECIPIENT$ hat es abgelehnt, sich dem aktuellen Konflikt anzuschlieЯen.;;;;;;;;;;;x;
BACK_CRISISTITLE;Поддержать страну во время кризиса;;Unterstьtzt das Land im Konflikt;;;;;;;;;;;x;
BACK_CRISIS_OFFER;Держава $ACTOR$ просит нас поддержать их сторону в нынешнем кризисе.;;$ACTOR$ bittet uns, ihre Seite im aktuellen Konflikt zu unterstьtzen.;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_SETUP;Если мы поддерживаем сторону в кризисе;;Wenn wir zustimmen, eine Seite im Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_WE_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_WE_ACCEPT_2;Мы решили поддержать державу $ACTOR$ в нынешнем кризисе.;;Wir haben beschlossen, $ACTOR$ in dem aktuellen Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_ACCEPT_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_ACCEPT_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_WE_ACCEPT_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_WE_ACCEPT_LOG;Мы поддержали сторону в нынешнем кризисе;;Wir haben eine Seite im aktuellen Konflikt unterstьtzt;;;;;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_SETUP;Если кто-то поддерживает нашу сторону в кризисе;;Wenn jemand zustimmt, unsere Seite in einem Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_THEY_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_THEY_ACCEPT_2;Держава $RECIPIENT$ решила поддержать нас в нынешнем кризисе.;;$RECIPIENT$ hat beschlossen, uns im aktuellen Konflikt zu unterstьtzen.;;;;;;;x;;;;;
BACK_CRISIS_THEY_ACCEPT_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_ACCEPT_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;;x
BACK_CRISIS_THEY_ACCEPT_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_THEY_ACCEPT_LOG;Держава $RECIPIENT$ поддержала нас в нынешнем кризисе.;;$RECIPIENT$ hat uns im aktuellen Konflikt unterstьtzt.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_SETUP;Если кто-то поддерживает другую сторону в кризисе;;Wenn jemand die andere Seite in einem Konflikt unterstьtzt;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_OTHER_ACCEPT_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_OTHER_ACCEPT_2;Быть беде;;Ungemach droht;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_3;Кажется, что держава $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_4;решила поддержать державу $ACTOR$ в нынешнем кризисе;;sich dazu entschlossen hat, $ACTOR$ im aktuellen Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_OTHER_ACCEPT_LOG;Держава $RECIPIENT$ присоединилась к нынешнему кризису.;;$RECIPIENT$ ist dem aktuellen Konflikt beigetreten.;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_SETUP;Если мы отказываемся принять сторону в кризисе;;Wenn wir es ablehnen, eine Seite in einem Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet:;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_WE_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_WE_DECLINE_2;Мы отказались принять сторону державы $ACTOR$ в текущем кризисе;;Wir haben es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_WE_DECLINE_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_WE_DECLINE_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_WE_DECLINE_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_WE_DECLINE_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_WE_DECLINE_LOG;Мы отказались присоединиться к нынешнему кризису;;Wir haben es abgelehnt, dem aktuellen Konflikt beizutreten;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_SETUP;Если кто-то отказывается поддержать нашу сторону в кризисе;;Wenn es jemand ablehnt, unsere Seite in einem Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_THEY_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_THEY_DECLINE_2;Держава $RECIPIENT$ отказалась поддержать нашу сторону в кризисе.;;$RECIPIENT$ hat es abgelehnt, uns im aktuellen Konflikt zu unterstьtzen.;;;;;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_3;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_4;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_THEY_DECLINE_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_THEY_DECLINE_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_THEY_DECLINE_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_THEY_DECLINE_LOG;Держава $RECIPIENT$ отказалась поддержать державу $ACTOR$ в нынешнем кризисе.;;$RECIPIENT$ hat es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstьtzen.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_SETUP;Если кто-то откажется поддержать сторону в кризисе;;Wenn es jemand ablehnt, die im Konflikt befindliche Seite zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_HEADER;Доклад министра иностранных дел;Le ministre des Affaires йtrangиres indique :;Der AuЯenminister berichtet;;El ministro de Exteriores informa;;;;;;;;;x ;
BACK_CRISIS_OTHER_DECLINE_1;$MONARCHTITLE$;$MONARCHTITLE$;$MONARCHTITLE$;;$MONARCHTITLE$;;;;;;;;;x ;
BACK_CRISIS_OTHER_DECLINE_2;Вроде бы напряжение перестало нарастать.;;Die Dinge scheinen noch nicht auЯer Kontrolle zu sein.;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_3;Кажется, что держава $RECIPIENT$;;Es scheint, dass $RECIPIENT$;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_4;отказалась поддержать державу $ACTOR$ в нынешнем кризисе;;es abgelehnt hat, $ACTOR$ im aktuellen Konflikt zu unterstьtzen;;;;;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_5;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_6;*;*;*;*;*;*;*;;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_BTN1;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_OTHER_DECLINE_BTN2;Ладно;D'accord;OK;OK;OK;Aceptar;OK;Rendben;OK;;;;;x;
BACK_CRISIS_OTHER_DECLINE_BTN3;Перейти;Voir;Geht zu;Idџ do;Ir allн;Andare;Ugrбs;Pшejнt na;;;;;;x;
BACK_CRISIS_OTHER_DECLINE_LOG;Держава $RECIPIENT$ отказалась поддержать державу $ACTOR$ в текущем кризисе.;;$RECIPIENT$ hat es abgelehnt, $ACTOR$ im aktuellen Konflikt zu unterstьtzen.;;;;;;;;;;;x;
CRISIS_PROGRESS_DESC;Когда эта шкала заполнится, время дипломатических переговоров закончится и кризис перерастет в войну.;;Wenn dieser Zдhler das Maximum erreicht, ist die Zeit fьr Diplomatie vorrьber und der Konflikt wird in einen Krieg ausarten.;;;;;;;;;;;x;
CRISIS_WAITING_DESC;Как минимум одна из сторон кризиса ожидает великую державу для поддержки.;;Wenigstens eine Seite des Konflikts wartet auf die Unterstьtzung durch eine GroЯmacht.;;;;;;;;;;;x;
EFFECT_CRISIS_INTEREST;Держава $COUNTRY$ выразила интерес к нынешнему кризису.;;$COUNTRY$ erklдrt sein Interesse am aktuellen Konflikt;;;;;;;;;;;x;
EVTNAME20000;Назревает международный кризис.;;Ein internationaler Konflikt brodelt!;;;;;;;;;;;x;
EVTDESC20000;От нас, как от великой державы, ждут выражения нашей позиции.;;Als GroЯmacht erwartet man von uns, unsere Position festzulegen.;;;;;;;;;;;x;
EVTOPTA20000;Да, мы заинтересованы этим кризисом.;;Ja, wir sind an diesem Konflikt interessiert;;;;;;;;;;;x;
EVTOPTB20000;Это нас не касается;;Das geht uns nichts an;;;;;;;;;;;x;
CRISIS_BACK_DOWN;Предложить решение;;Schlagt eine Lцsung vor;;;;;;;;;;;x;
CRISISOFFERDESC;Держава $ COUNTRY $ предлагает урегулировать нынешний кризис в нашу пользу:;;$COUNTRY$ schlдgt vor, den Konflikt zu unserem Vorteil beizulegen:;;;;;;;;;;;x;
CRISISDEMANDDESC;Держава $COUNTRY$ требует урегулирования нынешнего кризиса в свою пользу:;;$COUNTRY$ fordert, dass wir den Konflikt zu ihrem Vorteil beilegen:;;;;;;;;;;;x;
crisis_free_peoples;Освобождение народа;Libйrer la population;Freies Volk;;Liberar pueblo;;;;;;;;;x;
crisis_free_peoples_short;$THIRD$ получит $STATE$;$THIRD$ prend $STATE$;$THIRD$ erwirbt $STATE$;;$THIRD$ adquiere $STATE$;;;;;;;;;x;
crisis_free_peoples_setup;Вернуть $STATE$ обратно к $THIRD$ от $RECIPIENT$;Prendre $STATE$ а $RECIPIENT$ pour le rendre а $THIRD$;Geben Sie $STATE$ an $THIRD$ von $RECIPIENT$ zurьck;;Arrebatar el estado de $STATE$ de manos de $RECIPIENT$ y devolvйrselo a $THIRD$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_SETUP;Если мы принимаем предложение другой стороны в кризисе;;Wenn wir das Angebot der anderen Seite in einem Konflikt akzeptieren;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_2;Мы приняли предложение разрешить текущий кризис с;;Wir haben zugestimmt, ein Angebot zur Beendigung dieses Konflikts von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_4;на следующих условиях:;aux conditions suivantes :;zu folgenden Bedingungen anzunehmen:;;en los siguientes tйrminos:;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_5; $TERMS$; §Y$TERMS$§W; $TERMS$;; $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_6;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_LOG;Мы приняли предложение по урегулированию кризиса от державы $ACTOR$;;Wir haben das Angebot von  $ACTOR$ zur Beendigung des Konflikts angenommen.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_ACCEPT_MAP;Мир!;Paix !;Frieden!;;ЎPaz!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_SETUP;Если держава принимает ваше предложение по урегулированию кризиса;;Wenn eine Nation Euer Angebot zur Beendigung eines Konflikts annimmt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_2;Держава $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_3;приняла наше предложение по урегулированию кризиса;;hat unser Angebot zur Beendigung des Konflikts angenommen;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_6;Условия: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Tйrminos: $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_LOG;Держава $RECIPIENT$ приняла наше предложение мира.;$RECIPIENT$ a acceptй notre offre de paix.;$RECIPIENT$ akzeptierte unser Friedensangebot.;;$RECIPIENT$ ha aceptado nuestra oferta de paz.;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_ACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_SETUP;Если держава принимает предложение об урегулировании кризиса;;Wenn eine Nation ein Angebot zur Beendigung eines Konflikts annimmt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_2;Держава $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_3;приняла предложение по урегулированию кризиза от державы;;hat das Friedensangebot angenommen, und zwar von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_4;$ACTOR$;$ACTOR$.;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_6;Условия: $TERMS$;Conditions : $TERMS$;Bedingungen: $TERMS$;;Tйrminos: $TERMS$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_LOG;Держава $RECIPIENT$ приняла предложение по урегулированию кризиза от державы $ACTOR$.;;$RECIPIENT$ hat das Friedensangebot von $ACTOR$ angenommen.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_ACCEPT_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_SETUP;Если мы отклоняем предложение по урегулированию кризиса;;Wenn wir ein Angebot zur Beendigung eines Konflikts ablehnen;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_1;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_2;Мы отклонили предложение мира от державы;;Wir haben das Friedensangebot von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_3;$ACTOR$;$ACTOR$;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_4;на следующих условиях:;;zu den folgenden Bedingungen abgelehnt:;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_LOG;Мы отклонили предложение по урегулированию кризиса от державы $ACTOR$.;;Wir haben den Friedensvorschlag von $ACTOR$ zur Beendigung des Konflikts abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_WE_DECLINE_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_SETUP;Если держава отклоняет ваше предложение по урегулированию кризиса;;Wenn eine Nation Euer Angebot zur Beendigung eines Konflikts ablehnt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_2;Держава $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_3;отклонила наше щедрое предложение по урегулированию кризиса.;;hat unser spendables Angebot zur Beendigung des Konflikts abgelehnt;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_4;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_5;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_6;*;*;*;;*;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_LOG;Держава $RECIPIENT$ наше предложение по урегулированию кризиса.;;$RECIPIENT$ hat unser Angebot zur Beendigung des Konflikts abgelehnt.;;;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN1;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN2;Замечательно!;Parfait !;Gut!;;ЎBien!;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_BTN3;Перейти;Voir;Geht zu;;Ir allн;;;;;;;;;x;
CRISIS_BACK_DOWN_THEY_DECLINE_MAP;*;*;*;*;*;*;*;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_SETUP;Если другая держава отвергает предложение по урегулированию кризиса;Si une nation refuse de faire la paix avec une autre;Wenn eine andere Nation ein Angebot zu einem Konflikt ablehnt;;Cuando una naciуn rechaza la paz con otra;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_HEADER;$MESSENGER$;$MESSENGER$;$MESSENGER$;;$MESSENGER$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_1;$RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_2;Держава $RECIPIENT$;$RECIPIENT$;$RECIPIENT$;;$RECIPIENT$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_3;отвергла предложение по урегулированию кризиса от державы;;hat das Angebot zur Beendigung eines Konflikts abgelehnt, und zwar von;;;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_4;$ACTOR$;$ACTOR$.;$ACTOR$;;$ACTOR$;;;;;;;;;x;
CRISIS_BACK_DOWN_OTHER_DECLINE_5;*;*;*;;*;;;;;;;;;x;
